name,price,shop,sku,shop_type,detail_url,image_url,comment_num,tag
百图betu女装2023春季新款针织衫温柔系田园风V领短袖针织衫女2302T03 浅紫 M,122.0,betu百图旗舰店,10067981936859,非自营,https://item.jd.com/10067981936859.html,//img14.360buyimg.com/n7/jfs/t1/79552/4/19895/116326/63e5fdfaFf74d46a0/51919eda77d06475.jpg,200,女装
械迪轻奢品牌女装2023春夏新款吊带连衣裙女碎花显瘦V领印印花a字长裙 花色 3XL,2439.0,械迪女装旗舰店,10070842481718,非自营,https://item.jd.com/10070842481718.html,//img13.360buyimg.com/n7/jfs/t1/99204/37/35952/69193/64104baeFbd1095df/b3f1eda6337b611f.jpg,0,女装
对白×冯玮艺术家联名气质连衣裙女夏2023新款衬衫裙 白色沙发 160/M,389.9,对白旗舰店,10075510421610,非自营,https://item.jd.com/10075510421610.html,//img10.360buyimg.com/n7/jfs/t1/173686/16/37409/64705/64b34737Fc3809a10/3417adcf027da137.jpg,200,女装
VEGA CHANG法式复古连衣裙女夏季设计感小众小个子荷叶边印花裙子 宫廷印花（短款） L,229.0,VEGA CHANG旗舰店,10071713916779,非自营,https://item.jd.com/10071713916779.html,//img14.360buyimg.com/n7/jfs/t1/110768/20/38304/79453/64b25cf2Ff110f896/f9c110737817cc9c.jpg,200,女装
百图betu女装2023夏季新款连衣裙V字翻领收腰短袖牛仔连衣裙女2303D07 牛仔色 M,409.0,betu百图旗舰店,10071035189890,非自营,https://item.jd.com/10071035189890.html,//img10.360buyimg.com/n7/jfs/t1/186601/28/34594/112056/64b2f254F3651c95c/c47a0512f1dae191.jpg,200,女装
美莎尼纯棉短袖t恤女夏2023新款韩版显瘦百搭圆领不规则上衣体恤衫 浅咖啡色【M款】 XL 建议110-125斤,39.9,美莎尼服饰旗舰店,10070506165100,非自营,https://item.jd.com/10070506165100.html,//img10.360buyimg.com/n7/jfs/t1/165846/17/33694/55678/64164197Fd90f3b16/3b4919155073ac8c.jpg,2000,女装
棉致森马集团旗下短袖t恤女设计感夏季2023新款女装修身显瘦休闲圆领 白色[螺纹亲肤面料] L （100-115斤）,59.0,棉致札荃九专卖店,10071003917181,非自营,https://item.jd.com/10071003917181.html,//img11.360buyimg.com/n7/jfs/t1/199373/20/37295/61811/64856a9eF58a2e927/0b66df26ed036093.jpg,1000,女装
Nipendo轻奢品牌女装2023春夏新款中式立领雪纺碎花连衣裙女显瘦古典裙子 花色 XL,1799.0,Nipendo女装旗舰店,10072537518832,非自营,https://item.jd.com/10072537518832.html,//img12.360buyimg.com/n7/jfs/t1/176780/3/35588/129117/642fbcecFb84540d6/6377399d8693635a.jpg,0,女装
浪莎休闲裤女夏季通勤薄款高腰裤子冰丝阔腿裤垂感宽松直筒女裤,35.9,浪莎女装京东自营旗舰店,100019966148,自营,https://item.jd.com/100019966148.html,//img13.360buyimg.com/n7/jfs/t1/174128/7/827/200614/60605929E89252f6d/7de793f537bd9b0a.jpg,20000,女装
欧若婷雅新款连衣裙女装套装韩版2023时尚气质牛仔裙子夏天小个子两件装 套装（有图案） M,128.0,欧若婷雅女装旗舰店,10070609620177,非自营,https://item.jd.com/10070609620177.html,//img12.360buyimg.com/n7/jfs/t1/188863/26/32701/64530/640c2b55F4b9e4898/93b3a432c277c702.jpg,200,女装
梦梦奇【2件装】纯棉短袖t恤女宽松夏季韩版显瘦女装休闲衣服打底衫女士 粉色M字母+白色椰树（2件装） XL 110-140斤优先发货,56.0,洛琳服饰专营店,10028438030215,非自营,https://item.jd.com/10028438030215.html,//img10.360buyimg.com/n7/jfs/t1/168189/36/14816/119098/60609d5dEf11b926b/0908ab7b97a02906.jpg,20000,女装
森马（Semir）【疯狂动物城】短袖t恤女2023夏季时尚宽松上衣女109323100018,79.99,森马京东自营旗舰店,100043605120,自营,https://item.jd.com/100043605120.html,//img10.360buyimg.com/n7/jfs/t1/170418/18/38414/112926/64b28fa2F53cdea2f/ea2493e79b686af3.jpg,5000,女装
蕉内凉皮3系防晒裤子女士运动休闲冰丝凉感女裤夏季束脚阔腿裤型可选 阔腿九分-平原灰 M,159.0,Bananain蕉内官方旗舰店,10068416843855,非自营,https://item.jd.com/10068416843855.html,//img10.360buyimg.com/n7/jfs/t1/156540/5/37715/30663/64b2c16cF1ffb30d6/f57699d0d6ebc9c9.jpg,5000,女装
械迪轻奢品牌女装2023春夏新款短袖连衣裙时尚女装雪纺裙子 蓝色 2XL,2389.0,械迪女装旗舰店,10069517285295,非自营,https://item.jd.com/10069517285295.html,//img10.360buyimg.com/n7/jfs/t1/3697/29/19096/150916/63f83541F9a3f6631/f802fb9c41154a84.jpg,0,女装
尚都比拉雪纺法式连衣裙2023夏季30一40岁中长款气质显瘦裙子 黑色 XL,359.0,尚都比拉京东自营旗舰店,100057957967,自营,https://item.jd.com/100057957967.html,//img12.360buyimg.com/n7/jfs/t1/216472/15/30155/141062/646cd6bfF5fd8c584/a62bef2938ccc689.jpg,100,女装
美职棒（MLB）男女短袖 基础休闲简约T恤复古老花半袖23年夏季新款3ATSM0233 纽约洋基队/黑色 M,434.0,MLB专卖店,10070323134122,非自营,https://item.jd.com/10070323134122.html,//img12.360buyimg.com/n7/jfs/t1/85593/8/36842/101018/64b2edeaFad436c03/751b34fa3df88d27.jpg,1000,女装
LA CHAPELLE HOMME拉夏贝尔连衣裙女2023夏季新款韩版夏季宽松显瘦挂脖无袖连衣裙子 蓝色连衣裙 均码,138.0,LA CHAPELLE HOMME伦森专卖店,10077097528127,非自营,https://item.jd.com/10077097528127.html,//img12.360buyimg.com/n7/jfs/t1/88737/31/34281/99633/64769ce8F7eadc896/3ceeefa9b5d15b86.jpg,10,女装
米子旗短袖t恤女慵懒风2023新款夏季纯棉半袖白色宽松版流凉感情侣装男 蓝字6915胸前大 白色 L 110-120斤,29.9,米子旗旗舰店,10029512204380,非自营,https://item.jd.com/10029512204380.html,//img10.360buyimg.com/n7/jfs/t1/150530/36/34221/87365/64b4bb7aFcde4dc47/7944816623f6ae18.jpg,20000,女装
苏洛寻2023春夏季新款冰丝短袖T恤纯色女薄款潮V领体恤韩版宽松上衣 蓝色 均码 建议80-125斤,9.9,苏洛寻旗舰店,10027115727216,非自营,https://item.jd.com/10027115727216.html,//img11.360buyimg.com/n7/jfs/t1/121198/19/20815/192677/6214b952E1f69cefa/775f0b7c371be693.jpg,5000,女装
拉特森轻奢品牌女装2023春夏新款气质吊带碎花裙小香风女神范打底连衣裙 兰花连衣裙 XL,2599.0,拉特森服饰旗舰店,10078724838445,非自营,https://item.jd.com/10078724838445.html,//img10.360buyimg.com/n7/jfs/t1/132667/25/36507/108658/64911b52Fae0a5b8e/b17831370436e014.jpg,0,女装
太平鸟爱心撞色印花短袖T恤女生宽松洋气体恤设计感圆领上衣潮流 黑色 S,130.0,太平鸟官方旗舰店,10068804586618,非自营,https://item.jd.com/10068804586618.html,//img13.360buyimg.com/n7/jfs/t1/98193/14/21897/50706/64b2f8bbFda663fbf/11860c43eb143fdc.jpg,500,女装
欧若婷雅小个子套装女夏新款小香风休闲裤女装短裤韩版时尚洋气时髦阔腿裤 绿色上衣+绿色裤子 L,138.0,欧若婷雅女装旗舰店,10054611683430,非自营,https://item.jd.com/10054611683430.html,//img10.360buyimg.com/n7/jfs/t1/127639/19/23631/242774/62a9a516E8d09d334/f5df007417663696.jpg,500,女装
La Chapelle拉夏贝尔连衣裙女装2023年新春款韩版时尚假两件裙子女 蓝色 M,179.0,La Chapelle京东自营旗舰店,100032738680,自营,https://item.jd.com/100032738680.html,//img10.360buyimg.com/n7/jfs/t1/50940/16/21463/184749/6464cd97F929723f4/016faaac6d513708.jpg,5000,女装
尚都比拉气质女神范收腰显瘦中长款a字休闲连衣裙2023夏季裙子 米杏色 M,259.0,尚都比拉京东自营旗舰店,100051216958,自营,https://item.jd.com/100051216958.html,//img13.360buyimg.com/n7/jfs/t1/124064/34/33474/40401/646ccce8F404c8d6b/a433bfc67f103cee.jpg,100,女装
真维斯（JEANSWEST）t恤女纯棉2023夏季舒适打底衫半袖体恤上衣女士上衣女白色L,79.0,真维斯女装京东自营旗舰店,100022824807,自营,https://item.jd.com/100022824807.html,//img12.360buyimg.com/n7/jfs/t1/49260/40/19184/131648/62a9416fE97ed86c4/2685be86bcd6276a.jpg,10000,女装
Nipendo轻奢品牌桑蚕丝连衣裙女士春夏装2023新款真丝碎花裙子 花色 XL,2158.0,Nipendo旗舰店,10069381851775,非自营,https://item.jd.com/10069381851775.html,//img10.360buyimg.com/n7/jfs/t1/164680/9/34457/172617/63f5b7cdF3d56953b/7edc9bdc4eb947c1.jpg,0,女装
Semir森马连衣裙女方领泡泡袖开叉2022夏季温柔风优雅裙子法式气质109322114013本白XS,159.99,森马京东自营旗舰店,100019933911,自营,https://item.jd.com/100019933911.html,//img11.360buyimg.com/n7/jfs/t1/216684/25/31936/90153/64b2943fF9aa3f3de/77bfb5c1d9d4a460.jpg,1000,女装
红袖V领雪纺连衣裙夏季2023新款女装印花泡泡袖收腰套头长裙 黑底花658 L,399.0,红袖官方旗舰店,10070978107354,非自营,https://item.jd.com/10070978107354.html,//img14.360buyimg.com/n7/jfs/t1/110752/23/40265/126614/64b34ceeF465f4fad/78830b317f928631.jpg,200,女装
八只猴子（EIGHTMONKEYS）奢侈 品牌V领印花连衣裙女2023年夏收腰长款气质桑蚕丝新款裙子 米色 M 建议90-120斤左右,1998.0,八只猴子（EIGHTMONKEYS）服饰旗舰店,10070035980065,非自营,https://item.jd.com/10070035980065.html,//img10.360buyimg.com/n7/jfs/t1/150879/32/37894/172971/64b39070F7fe045fb/edc2c644b3c7918c.jpg,100,女装
瑜珏（YuJue）连衣裙套装女2023夏款休闲减龄短袖碎花两件套 图片色 M,179.0,瑜珏京东自营旗舰店,100045199486,自营,https://item.jd.com/100045199486.html,//img11.360buyimg.com/n7/jfs/t1/52381/22/21452/182683/63fc7643F146fa1be/17f939b1b8deea51.jpg,100,女装
尚都比拉夏季休闲条纹连衣裙女显瘦知性中长款针织裙子 黑杏条纹 均码,229.0,尚都比拉京东自营旗舰店,100054424370,自营,https://item.jd.com/100054424370.html,//img10.360buyimg.com/n7/jfs/t1/206656/24/33197/68751/648a990bFf3eb7d12/6a91a74bed9d7544.jpg,14,女装
拉特森轻奢品牌女装2023春夏新款真丝连衣裙女士印花短袖收腰显瘦中长裙 绿色 XXL,2879.0,拉特森服饰旗舰店,10078724485173,非自营,https://item.jd.com/10078724485173.html,//img13.360buyimg.com/n7/jfs/t1/202134/3/38200/98319/64911a34F5687e7e1/c4fdea7bd8b46374.jpg,0,女装
春麗珠休闲裤女夏季雪纺阔腿裤宽松显瘦夏装新款洋气时尚减龄两件装裤子 米色 M,128.0,春麗珠旗舰店,10032325858925,非自营,https://item.jd.com/10032325858925.html,//img10.360buyimg.com/n7/jfs/t1/195960/2/7552/108332/60c25218E0cc9a379/b8b3a7eb2c611bdf.jpg,500,女装
尚都比拉抽褶开叉设计感法式中长款吊带连衣裙小个子女装 黑色 XL,129.0,尚都比拉京东自营旗舰店,100052332513,自营,https://item.jd.com/100052332513.html,//img13.360buyimg.com/n7/jfs/t1/165936/30/34797/87003/6401b42fFd64505f0/577f426c46441e1c.jpg,200,女装
俞兆林女装 圆领镂空冰丝针织衫女夏短袖T恤上衣 Y12KT1884 咖色 均码,69.0,俞兆林女服京东自营旗舰店,100052432899,自营,https://item.jd.com/100052432899.html,//img14.360buyimg.com/n7/jfs/t1/222146/31/24678/110119/64a787a0F84196200/67490ea3f0b40842.jpg,1000,女装
Halo Queen短袖t恤女2023夏季印花宽松上衣女 H132T1360,69.0,Halo Queen服饰京东自营旗舰店,100044234468,自营,https://item.jd.com/100044234468.html,//img13.360buyimg.com/n7/jfs/t1/70320/31/22984/50692/6462fc5eFdc302a3b/71f770132a3c6ef2.jpg,1000,女装
E-lycra连衣裙女装套装夏季新款法式显瘦荷叶袖印花雪纺衬衫碎花沙滩裙子 蓝色套装 M(建议95-105斤左右),99.0,Elycra女装旗舰店,10030579696643,非自营,https://item.jd.com/10030579696643.html,//img13.360buyimg.com/n7/jfs/t1/180350/10/2972/462627/60969c1fEa56debe2/906d3f10c4f13606.jpg,2000,女装
械迪轻奢品牌女装2023春夏新款连衣裙女气质短袖法式雪纺裙显瘦碎花裙 梨香绿 L,2439.0,械迪女装旗舰店,10069517308937,非自营,https://item.jd.com/10069517308937.html,//img12.360buyimg.com/n7/jfs/t1/215152/35/25809/142194/63f8354dF4c6b7211/178d1d6fe2c6b87d.jpg,0,女装
浪莎（LangSha）纯色圆领T恤女夏季经典螺纹弹力修身显瘦百搭显胸大打底衫上衣,35.0,浪莎女装京东自营旗舰店,100049931566,自营,https://item.jd.com/100049931566.html,//img11.360buyimg.com/n7/jfs/t1/158234/40/37136/86521/643f8d82Fbfa4c635/9f1465ee590c808d.jpg,500,女装
浪莎冰丝运动裤女士速干长裤夏季空调薄款网眼宽松透气情侣休闲裤子女,59.9,浪莎女装京东自营旗舰店,100010925389,自营,https://item.jd.com/100010925389.html,//img14.360buyimg.com/n7/jfs/t1/72744/8/19965/681830/62bc1bcfE38e91506/88b76be84f1561f6.jpg,20000,女装
浪莎冰丝运动裤女夏季薄款宽松休闲裤哈伦束脚裤黑色显瘦速干女士裤子,59.0,浪莎女装京东自营旗舰店,100019364486,自营,https://item.jd.com/100019364486.html,//img11.360buyimg.com/n7/jfs/t1/164016/30/35183/72144/64a4dd67Ff2c7bab3/3a443a277e8a66e8.jpg,50000,女装
森马（Semir）【罗小黑】短袖t恤女2023夏季凉感印花时尚短袖女109323100025,89.99,森马京东自营旗舰店,100045014172,自营,https://item.jd.com/100045014172.html,//img12.360buyimg.com/n7/jfs/t1/171481/40/38206/76403/64b2a389F2daa9a2e/59a6f57f52807050.jpg,2000,女装
妍莉芬（yanlifen）吊带连衣裙新中式女装国风套装女2023夏季新款感水墨晕染裙子夏天 绿白 (吊带裙+开衫) XL,148.0,妍莉芬服饰旗舰店,10073871611241,非自营,https://item.jd.com/10073871611241.html,//img11.360buyimg.com/n7/jfs/t1/94026/25/33090/54495/64440014F79562853/2b6f8c346a723ff5.jpg,100,女装
Nipendo轻奢品牌女装2023春夏新款气质短袖连衣裙女装收腰显瘦黑色长裙 黑色 4XL,2569.0,Nipendo女装旗舰店,10072593186686,非自营,https://item.jd.com/10072593186686.html,//img11.360buyimg.com/n7/jfs/t1/101398/38/38697/121615/643043b6Fc1c06f09/e8a49ac3f1e81269.jpg,0,女装
EGGKA 纯色正肩短袖t恤女短袖v领夏季新款设计感小众短款修身上衣 粉红色 均码,69.9,EGGKA官方旗舰店,10069318870695,非自营,https://item.jd.com/10069318870695.html,//img10.360buyimg.com/n7/jfs/t1/143881/29/33616/45809/63f6d2c7F0911b959/f7d3a23300371bcd.jpg,100,女装
Halo Queen短袖t恤女夏款大版卡通宽松中长款上衣女 H132T1440,69.0,Halo Queen服饰京东自营旗舰店,100045342304,自营,https://item.jd.com/100045342304.html,//img14.360buyimg.com/n7/jfs/t1/121427/10/37703/88645/6462fc51F9dec0e0f/cf82ee9ab09b893f.jpg,1000,女装
品彩短袖t恤女卡通动漫涂鸦夏季宽松韩版印花上衣 PW1KDL4,59.0,品彩（PinCai）服饰京东自营旗舰店,100017745129,自营,https://item.jd.com/100017745129.html,//img14.360buyimg.com/n7/jfs/t1/217543/18/26041/135881/643759e0Fbdfb916c/2bfa0694c06a9abc.jpg,1000,女装
Halo Queen短袖连衣裙女夏仙森系白裙子法式收腰气质长裙 H131Q1126,149.0,Halo Queen服饰京东自营旗舰店,100042679076,自营,https://item.jd.com/100042679076.html,//img11.360buyimg.com/n7/jfs/t1/155863/35/38929/126554/648a9f8dFba384bef/72caadce2abcc106.jpg,1000,女装
真维斯女装春季纯色杏领短袖T恤修身显瘦内搭ins潮打底衫JW# 蓝色8500 S,25.0,真维斯官方旗舰店,10043934162234,非自营,https://item.jd.com/10043934162234.html,//img14.360buyimg.com/n7/jfs/t1/215975/12/33712/93796/64b33dd8Fbc9d877b/b590c4c598de8234.jpg,2000,女装
械迪轻奢品牌女装2023春夏新款吊带连衣裙修身打底雪纺吊带裙 白色连衣裙 4XL,2599.0,械迪女装旗舰店,10069314244252,非自营,https://item.jd.com/10069314244252.html,//img12.360buyimg.com/n7/jfs/t1/47889/39/22698/63725/63f45e04F8c7cadd4/410e188f58a90453.jpg,0,女装
亿梵莎法式连衣裙女夏季学生裙子夏天2023新品气质款收腰显瘦仙女中长裙 米白色 均码【可备注码数】,98.0,亿梵莎旗舰店,10075462518678,非自营,https://item.jd.com/10075462518678.html,//img13.360buyimg.com/n7/jfs/t1/172637/40/32236/35449/645ceb2dF673bd98f/58cc8db201825ba6.jpg,200,女装
蕉下（beneunder）短袖t恤女情侣装夏棉质透气亲肤层白圆领 哼哼白L男女同款,129.0,蕉下京东自营旗舰店,100055514499,自营,https://item.jd.com/100055514499.html,//img14.360buyimg.com/n7/jfs/t1/98644/27/39447/79179/64b522ffFd198c059/c2a9d17b8835d8dc.jpg,10000,女装
爱心东东	苏洛琳2023年夏季牛仔套装女士新款气质女神范衣服连衣裙小个子夏天时尚 图片色  M(建议 95-105斤),159.0,苏洛琳官方旗舰店,10028621674575,非自营,https://item.jd.com/10028621674575.html,//img10.360buyimg.com/n7/jfs/t1/165564/9/15711/152212/60657550E6870561d/b4f6256f92f36fac.jpg,500,女装
亿梵莎（YIFANSHA）法式连衣裙新款2023夏季日系背带裙套装夏天学生气质中长款女装 套装裙 均码【可备注码数】,89.0,亿梵莎旗舰店,10075714829081,非自营,https://item.jd.com/10075714829081.html,//img11.360buyimg.com/n7/jfs/t1/33960/25/19057/73280/6460f7b5F960db4e3/b6926ff1a22006f0.jpg,200,女装
阔色小个子设计感短袖连衣裙女新款夏季甜美显瘦小黑裙子 黑色  S,399.0,kuose阔色旗舰店,10050467583044,非自营,https://item.jd.com/10050467583044.html,//img14.360buyimg.com/n7/jfs/t1/219353/17/32287/58073/64b2c041F9cfb68fa/0f1840f5b7f22464.jpg,100,女装
OPPO 一加 11 16GB+256GB 一瞬青 第二代骁龙 8 哈苏影像拍照 2K + 120Hz 高刷屏 游戏电竞5G旗舰手机,4399.0,一加手机京东自营官方旗舰店,100040195622,自营,https://item.jd.com/100040195622.html,//img12.360buyimg.com/n7/jfs/t1/130494/20/36553/52961/64b1035dF5769c537/bc198b33513a70d2.jpg,100000,手机
荣耀70 IMX800三主摄 双曲屏设计 高通骁龙778G Plus 66W快充 5G手机 12GB+256GB 冰岛幻境,1799.0,荣耀京东自营旗舰店,100023070523,自营,https://item.jd.com/100023070523.html,//img13.360buyimg.com/n7/jfs/t1/86130/21/31819/49074/63287405Eb372c6af/860a1dbc7065f7f7.jpg,500000,手机
荣耀X50 第一代骁龙6芯片 1.5K超清护眼硬核曲屏 5800mAh超耐久大电池 5G手机 8GB+128GB 雨后初晴,1399.0,荣耀京东自营旗舰店,100057334060,自营,https://item.jd.com/100057334060.html,//img10.360buyimg.com/n7/jfs/t1/220132/10/33230/71701/64b11f4dF863a736d/40163197960e5113.jpg,2000,手机
vivo X90s 12GB+256GB 青漾 天玑9200,4299.0,vivo京东自营官方旗舰店,100055255012,自营,https://item.jd.com/100055255012.html,//img12.360buyimg.com/n7/jfs/t1/95786/39/25096/38008/649e8275F92d7ef2c/5ee3f6b62db1bafa.jpg,5000,手机
天语X14ProMax 256GB灵动屏 八核智能手机 超薄电竞游戏4G全网通 学生安卓百元老人机长续航 紫色,699.0,天语（K-TOUCH）京东自营旗舰店,100045075732,自营,https://item.jd.com/100045075732.html,//img12.360buyimg.com/n7/jfs/t1/131706/38/31919/65524/6458c7efFb30a2517/5190fe7d6c02bede.jpg,10000,手机
OPPO K9x 8GB+256GB 银紫超梦 天玑810 5000mAh长续航 33W快充 90Hz电竞屏 6400万三摄 拍照5G手机oppok9x,1299.0,OPPO京东自营官方旗舰店,100031192620,自营,https://item.jd.com/100031192620.html,//img10.360buyimg.com/n7/jfs/t1/202884/36/39401/75482/64b10996F0be52731/6a2f7ee1c1663137.jpg,500000,手机
OPPO 一加 Ace 2 12GB+256GB 浩瀚黑 满血版骁龙®8+旗舰平台 1.5K灵犀触控屏 超帧超画引擎 5G游戏电竞手机,2799.0,一加手机京东自营官方旗舰店,100052163521,自营,https://item.jd.com/100052163521.html,//img11.360buyimg.com/n7/jfs/t1/119743/28/38071/53091/64af9bc0F7bfba32d/51dd3783d6d5971d.jpg,200000,手机
荣耀70 Pro IMX800三主摄 旗舰芯片 100W超级快充 5G手机 12GB+256GB 流光水晶,2259.0,荣耀京东自营旗舰店,100039740906,自营,https://item.jd.com/100039740906.html,//img11.360buyimg.com/n7/jfs/t1/129047/22/29584/38080/63292f16Eb09b3f21/dde8d7d2cdc3b605.jpg,100000,手机
vivo iQOO Z7 8GB+256GB 深空黑 120W超快闪充 等效5000mAh强续航 6400万像素 OIS光学防抖 5G手机iqooz7,1799.0,iQOO京东自营官方旗舰店,100045503700,自营,https://item.jd.com/100045503700.html,//img10.360buyimg.com/n7/jfs/t1/180789/6/35499/58313/64b22fa5F84cb9a91/727800c846cefbbc.jpg,50000,手机
魅族 20 PRO 12GB+256GB 破晓灰 第二代骁龙8旗舰芯片 5000mAh电池 支持50W无线超充 超薄机身设计 5G手机,4399.0,魅族京东自营旗舰店,100046318790,自营,https://item.jd.com/100046318790.html,//img10.360buyimg.com/n7/jfs/t1/160619/10/37979/51794/64b15450F41d573a9/e9f21d8b711f9ae4.jpg,20000,手机
OPPO Reno8 8GB+256GB 微醺 80W超级闪充  5000万水光人像三摄 3200万前置索尼镜头 轻薄机身 5G手机,1699.0,OPPO京东自营官方旗舰店,100039173190,自营,https://item.jd.com/100039173190.html,//img10.360buyimg.com/n7/jfs/t1/131873/7/33758/47781/64b2b8ccF91a468e1/393c26ea0b675f33.jpg,200000,手机
Apple iPhone 14 (A2884) 128GB 星光色 支持移动联通电信5G 双卡双待手机,5399.0,Apple产品京东自营旗舰店,100038004353,自营,https://item.jd.com/100038004353.html,//img13.360buyimg.com/n7/jfs/t1/110453/32/41219/29286/64a51c81F0611ed10/72af52981b2d86b6.jpg,3000000,手机
荣耀Magic5 第二代骁龙8旗舰芯片 荣耀鹰眼相机 5100mAh电池 5G手机 8GB+256GB 亮黑色,3699.0,荣耀京东自营旗舰店,100045099822,自营,https://item.jd.com/100045099822.html,//img12.360buyimg.com/n7/jfs/t1/173400/24/34154/66196/63fc278aF76fdac4c/0a9733960c4bbf9a.jpg,50000,手机
vivo S17 8GB+256GB 山海青 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机,2499.0,vivo京东自营官方旗舰店,100051541146,自营,https://item.jd.com/100051541146.html,//img11.360buyimg.com/n7/jfs/t1/180475/14/34961/80736/64b11159Fff6ca3fb/2d2e693b95ce1ba0.jpg,10000,手机
vivo iQOO Neo7 SE 12GB+256GB 星际黑  天玑8200 120W超快闪充 120Hz柔性直屏 5G游戏电竞性能手机,2099.0,iQOO京东自营官方旗舰店,100048172483,自营,https://item.jd.com/100048172483.html,//img13.360buyimg.com/n7/jfs/t1/100445/37/42350/56818/64b2351eF328d31c2/9d706d80bab31af5.jpg,200000,手机
Apple iPhone 14 (A2884) 256GB 星光色 支持移动联通电信5G 双卡双待手机,6299.0,Apple产品京东自营旗舰店,100038004397,自营,https://item.jd.com/100038004397.html,//img12.360buyimg.com/n7/jfs/t1/160318/10/27665/29286/64a51d01F2d5944bb/e3a831bb842c8b56.jpg,去看二手,手机
荣耀90 Pro 2亿像素写真相机 零风险调光护眼屏 5000mAh轻薄长续航 16GB+512GB 冰羽蓝 5G,3899.0,荣耀京东自营旗舰店,100059206703,自营,https://item.jd.com/100059206703.html,//img13.360buyimg.com/n7/jfs/t1/219149/38/35016/83595/64b4ff9eFcd35b9f7/53f7ef1377582103.jpg,50000,手机
Apple iPhone 14 Pro (A2892) 128GB 银色 支持移动联通电信5G 双卡双待手机,7999.0,Apple产品京东自营旗舰店,100038004381,自营,https://item.jd.com/100038004381.html,//img11.360buyimg.com/n7/jfs/t1/169813/33/38201/40757/64afbfb4Fb5bd2c4d/e7cac1cca526f611.jpg,1000000,手机
华为/HUAWEI P50 Pro 原色双影像单元 万象双环设计 基于鸿蒙操作系统 8GB+256GB曜金黑华为手机,3958.0,华为京东自营官方旗舰店,100016944073,自营,https://item.jd.com/100016944073.html,//img13.360buyimg.com/n7/jfs/t1/223831/34/26421/41025/64afafbbF1181ec17/575f8affe49a836e.jpg,去看二手,手机
荣耀X40 GT 骁龙888旗舰芯 144Hz高刷电竞屏 66W超级快充 5G手机 12GB+256GB 幻夜黑,2399.0,荣耀京东自营旗舰店,100042265397,自营,https://item.jd.com/100042265397.html,//img12.360buyimg.com/n7/jfs/t1/188041/9/28595/24477/63469204E0e155b4c/c18bd2097196ccfa.jpg,200000,手机
OPPO Reno10 Pro+ 16GB+256GB 暮光紫 骁龙 8+ 旗舰芯片 旗舰级超光影潜望长焦 100W超级闪充 超大内存5G手机,3899.0,OPPO京东自营官方旗舰店,100052125032,自营,https://item.jd.com/100052125032.html,//img12.360buyimg.com/n7/jfs/t1/119071/37/38240/61688/64b2b69aFd75d19a8/0672c3500aea3ab8.jpg,20000,手机
OPPO 一加 Ace 2 满血版骁龙®8+旗舰平台 1.5K灵犀触控屏,3099.0,一加手机京东自营官方旗舰店,100042508894,自营,https://item.jd.com/100042508894.html,//img14.360buyimg.com/n7/jfs/t1/199371/13/38476/35142/64a83a37F3a1d5bf3/c6b9b96f27b18f1f.jpg,200000,手机
vivo iQOO 11S 12GB+256GB 赛道版 2K 144Hz E6全感屏 200W闪充 超算独显芯片 第二代骁龙8  5G游戏电竞手机,3799.0,iQOO京东自营官方旗舰店,100060893545,自营,https://item.jd.com/100060893545.html,//img10.360buyimg.com/n7/jfs/t1/184446/9/35304/79653/64afc435F97971df1/bd0bdf7f894d8778.jpg,5000,手机
Redmi Note 11 5G 天玑810 33W Pro快充 5000mAh大电池  8GB+ 128GB 神秘黑境 智能手机 小米 红米,949.0,小米京东自营旗舰店,100015394633,自营,https://item.jd.com/100015394633.html,//img13.360buyimg.com/n7/jfs/t1/105465/19/41467/44806/64ad2c6aF49436698/f4100a7ab07d87c6.jpg,1000000,手机
Redmi K60 骁龙8+处理器 2K高光屏 6400万超清相机 5500mAh长续航 12GB+256GB 墨羽 小米红米5G,2199.0,小米京东自营旗舰店,100041239020,自营,https://item.jd.com/100041239020.html,//img10.360buyimg.com/n7/jfs/t1/211741/24/34947/50981/64aab288F90cc66d2/4a521b146bedd719.jpg,500000,手机
荣耀Play5T 22.5W超级快充 5000mAh大电池 6.5英寸护眼屏 全网通8GB+128GB极光蓝,949.0,荣耀京东自营旗舰店,100011493273,自营,https://item.jd.com/100011493273.html,//img13.360buyimg.com/n7/jfs/t1/201578/31/15673/77560/619479ceEd1bde507/c0dab826b71e0b84.jpg,1000000,手机
荣耀X50i 一亿像素超清影像 轻羽灵感设计 6.7英寸超窄边护眼全视屏 5G手机 8GB+256GB 杨柳风,1499.0,荣耀京东自营旗舰店,100056919535,自营,https://item.jd.com/100056919535.html,//img10.360buyimg.com/n7/jfs/t1/199580/14/33655/46705/64410a45Fd4f9778c/532326ca8396307c.jpg,20000,手机
OPPO 一加 Ace 2 满血版骁龙®8+旗舰平台 1.5K灵犀触控屏,3099.0,一加手机京东自营官方旗舰店,100042508894,自营,https://item.jd.com/100042508894.html,//img14.360buyimg.com/n7/jfs/t1/199371/13/38476/35142/64a83a37F3a1d5bf3/c6b9b96f27b18f1f.jpg,200000,手机
